fips,TOT_POP,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,STATE_FIPS,CNTY_FIPS,county_pop2018_18 and older,anycondition_number,COPD_number,diabetes_number,CKD_number,Urban_rural_code,Obesity_number
49007,20269,20269,101,474,10.5,9.2,1.3,0.8,2.9,3.8,1189,3532,6142,2124,9.2,27.2,47.3,16.4,2853,14.4,17.0,15.3,51394,46333,56455,8477,8092,385,4.5,51394,72.0,216.2,199.9,65.3,62.2,5.8,5.4,7.739281992,5.116774672,0.34624791,6.226050384,6.745422249,23.69874585,6,20512,4558,22.2,49,7,15042,6661,1016,1783,483,5,5280
39147,55207,55207,-74,2596,10.4,10.6,-0.1,0.8,-2.0,-1.2,3283,17094,11084,5639,8.8,46.1,29.9,15.2,6372,12.1,16.2,13.5,52165,48541,55789,27129,25936,1193,4.4,52165,92.9,292.7,248.6,93.7,83.7,8.3,7.1,28.52104258,10.56020056,0.916224915,37.33852668,25.53150458,107.595031,9,55549,13111,23.6,39,147,43106,21826,4194,5699,1374,5,16725
46013,39316,39316,3,1370,13.4,8.9,4.5,5.1,-9.5,-4.4,1746,7804,8504,7497,6.8,30.5,33.3,29.3,4195,11.0,11.4,10.6,60082,55313,64851,20891,20300,591,2.8,60082,105.3,240.4,219.1,92.8,84.8,9.2,8.6,21.0788146,18.00389239,2.540153134,15.10722653,24.10917273,42.69239828,10,38637,8651,22.4,46,13,29900,13484,1699,3076,875,5,11212
48479,275910,275910,1928,3593,18.3,5.1,13.2,2.6,-8.8,-6.2,48935,39427,33642,27549,32.7,26.4,22.5,18.4,69860,25.7,34.6,33.1,44919,42391,47447,116573,112190,4383,3.8,44919,74.1,224.8,199.9,72.9,66.5,6.2,5.4,95.16841165,56.16858881,5.027583767,104.3968637,92.39987604,325.8604867,56,269624,34315,12.7,48,479,185080,96319,11417,30636,6899,3,77178
48357,9947,9947,-113,28,16.3,7.1,9.2,1.1,-21.7,-20.6,1527,1940,1771,936,24.7,31.4,28.7,15.2,1040,10.5,15.7,15.1,49845,45163,54527,4487,4360,127,2.8,49845,82.2,224.8,199.9,72.9,66.5,6.2,5.4,3.430974559,2.024968116,0.181252494,3.763675123,3.33116439,11.74779552,0,10484,1503,14.3,48,357,6796,3211,507,875,212,6,2569
51101,16939,16939,234,72,12.4,8.7,3.6,0.5,9.6,10.2,1160,4113,3796,2329,10.2,36.1,33.3,20.4,1223,7.3,10.2,9.4,68724,62576,74872,9004,8741,263,2.9,68724,94.7,263.2,231.8,90.3,81.7,7.3,6.3,8.905335429,4.180217747,0.190913846,8.447937673,7.415809695,23.37103661,0,16329,3605,22.1,51,101,13030,5937,1011,1505,388,2,4639
8105,11250,11250,-56,198,10.6,11.3,-0.7,-0.2,-4.0,-4.2,1203,2312,2332,1818,15.7,30.2,30.4,23.7,1604,14.5,23.4,23.2,44171,40097,48245,5643,5370,273,4.8,44171,61.4,285.7,262.5,95.4,88.9,7.8,7.1,5.718266005,4.438322526,0.175794706,4.943979209,5.378527921,14.39738892,0,11430,2857,25.0,8,105,8700,3241,619,1013,312,6,2297
18035,114772,114772,-617,8885,9.9,10.3,-0.4,1.3,-6.2,-5.0,7620,24588,21655,17253,10.7,34.6,30.5,24.3,23799,22.5,27.0,24.2,43096,39846,46346,54159,51986,2173,4.0,43096,77.3,230.8,212.0,80.3,74.4,6.5,6.1,59.22219682,14.49254454,2.263924118,45.1241239,56.99257458,149.3160862,36,115938,25540,22.0,18,35,93698,42276,9026,11383,2891,4,31389
2070,5000,5000,65,52,20.7,8.7,12.1,0.2,0.4,0.6,370,1138,835,559,12.7,39.2,28.8,19.3,1091,22.0,31.6,30.1,54524,49216,59832,2027,1861,166,8.2,54524,72.8,276.9,256.7,112.8,105.6,9.6,8.5,3.254510888,2.345959932,0.142384851,1.478090361,4.013896761,5.73607544,0,4974,701,14.1,2,70,3422,1564,338,478,125,6,1194
29087,4404,4404,-5,101,11.1,15.4,-4.3,0.0,3.2,3.2,301,1449,895,653,9.1,43.9,27.1,19.8,572,13.3,19.7,18.1,47191,42582,51800,2644,2581,63,2.4,47191,86.7,273.1,236.3,86.6,79.0,7.0,6.3,2.456310439,0.478035248,0.0876997,2.739537337,1.966773591,7.810305214,0,4499,1389,30.9,29,87,3491,1731,377,478,128,6,1243
46051,7147,7147,-40,104,12.1,10.2,2.0,1.7,-9.3,-7.7,465,2204,1510,881,9.2,43.6,29.8,17.4,707,9.9,11.8,11.8,59813,54176,65450,4449,4308,141,3.2,59813,104.9,240.4,219.1,92.8,84.8,9.2,8.6,3.831780648,3.272810532,0.461757922,2.746244481,4.382649748,7.76077349,0,7133,2044,28.7,46,51,5538,2143,350,589,171,6,1578
48329,172578,172578,7192,1603,16.8,6.5,10.3,2.7,29.4,32.1,16562,26517,31353,28049,16.2,25.9,30.6,27.4,17351,10.1,13.5,13.8,80189,76058,84320,102277,100130,2147,2.1,80189,132.3,224.8,199.9,72.9,66.5,6.2,5.4,59.52656354,35.13269805,3.144686134,65.29883636,57.79488169,203.8213587,48,159883,24676,15.4,48,329,123312,54263,6722,12594,3134,4,46735
54061,106420,106420,504,6770,10.1,6.6,3.5,2.3,-1.0,1.3,5005,18667,14410,26828,7.7,28.8,22.2,41.3,18156,18.3,13.9,13.4,51070,48191,53949,53305,51127,2178,4.1,51070,116.0,263.4,231.6,100.1,89.4,10.5,9.2,55.51327034,39.36609829,3.300151952,57.51693402,73.13372451,165.1843915,119,103715,16742,16.1,54,61,89094,36571,7309,8892,2167,4,27797
13195,29650,29650,373,248,11.1,9.0,2.0,0.7,9.9,10.7,3323,7534,5406,3582,16.7,38.0,27.2,18.0,4722,16.1,24.6,23.4,51338,46500,56176,13689,13206,483,3.5,51338,87.6,228.7,202.9,79.1,71.9,7.0,6.1,13.57147101,9.377421402,0.40869435,14.03089983,9.614182267,36.04402311,0,28600,6721,23.5,13,195,22813,10218,2261,3095,782,4,7323
45031,66802,66802,-231,1392,11.2,12.6,-1.4,0.3,-2.3,-2.0,8271,16306,13589,7913,17.9,35.4,29.5,17.2,15356,23.5,33.4,33.7,37206,33919,40493,30086,28859,1227,4.1,37206,70.9,229.5,205.0,80.1,72.3,7.0,6.2,27.86850958,13.78315255,0.906613466,28.07873879,30.75916121,84.77492871,12,67572,16204,24.0,45,31,51985,27078,5080,8426,2066,4,18091
29099,224347,224347,598,1984,11.3,9.7,1.6,0.3,0.9,1.2,17126,48743,56558,30916,11.2,31.8,36.9,20.2,19327,8.7,10.4,9.4,65150,62512,67788,116200,112580,3620,3.1,65150,119.7,273.1,236.3,86.6,79.0,7.0,6.3,125.1284918,24.35190139,4.467566872,139.5565357,100.19068,397.8697874,67,222639,44346,19.9,29,99,172389,80437,15022,18248,4742,2,56026
48313,14422,14422,167,2603,11.2,8.2,2.9,1.5,7.3,8.7,1939,3754,2675,1321,20.0,38.7,27.6,13.6,2122,17.9,23.4,22.2,45445,41496,49394,4582,4381,201,4.4,45445,75.0,224.8,199.9,72.9,66.5,6.2,5.4,4.974516447,2.935969656,0.262795162,5.456893799,4.829803241,17.0329453,0,13979,2846,20.4,48,313,11370,5423,894,1420,360,6,4093
36093,155350,155350,536,4581,11.2,9.8,1.4,2.6,-0.5,2.1,10381,31383,31616,33580,9.7,29.3,29.6,31.4,17062,11.3,17.3,15.5,63297,59381,67213,76303,73240,3063,4.0,63297,93.6,375.1,304.1,112.9,94.8,10.2,7.4,100.2506344,70.69454379,1.319610286,164.7128019,51.5124979,388.7921678,36,155239,34957,22.5,36,93,122016,54077,9425,13560,3562,3,41485
29067,13373,13373,101,123,11.2,12.2,-1.1,-0.3,8.9,8.6,1796,4289,2544,1008,18.6,44.5,26.4,10.5,2593,19.7,29.5,27.8,36762,33059,40465,5009,4780,229,4.6,36762,67.6,273.1,236.3,86.6,79.0,7.0,6.3,7.458728315,1.451581601,0.266305196,8.318763128,5.972221442,23.71644224,0,13391,3895,29.1,29,67,10454,5687,1481,1702,454,6,3941
55103,17377,17377,-111,299,10.1,10.8,-0.7,0.6,-6.3,-5.7,1236,5044,3716,2327,10.0,40.9,30.2,18.9,2438,14.3,20.1,19.4,53050,48845,57255,9333,9084,249,2.7,53050,87.3,264.9,238.3,94.6,86.4,7.9,7.1,9.089677286,5.499837621,0.397542611,9.12255675,9.7921022,27.49022098,4,17626,5148,29.2,55,103,13607,6228,1121,1575,473,6,4762
33001,61022,61022,177,1008,8.2,12.6,-4.4,0.3,7.0,7.3,3336,12773,14160,14527,7.4,28.5,31.6,32.4,4149,6.9,11.6,10.2,64777,59102,70452,31291,30503,788,2.5,64777,86.0,315.1,287.6,105.9,99.6,9.7,8.6,45.61608837,23.43785211,1.259615852,39.09307771,26.13702894,100.6792956,10,60383,17260,28.6,33,1,49741,21743,4334,5626,1508,5,15022
29019,180005,180005,1482,9034,11.4,6.3,5.1,5.1,-1.9,3.1,6161,22382,28440,48512,5.8,21.2,27.0,46.0,28584,16.8,13.2,12.1,55136,51995,58277,97114,94908,2206,2.3,55136,101.3,273.1,236.3,86.6,79.0,7.0,6.3,100.3969483,19.53876812,3.584555955,111.9733012,80.38807453,319.2311512,110,174589,28350,16.2,29,19,143440,50908,8958,12068,3379,4,42028
22121,26427,26427,220,556,14.7,8.4,6.3,-0.4,2.6,2.2,2605,6735,4440,3577,15.0,38.8,25.6,20.6,3299,12.8,20.0,19.2,58205,53003,63407,13528,12927,601,4.4,58205,121.2,260.3,231.8,84.1,75.8,9.1,7.8,13.40637831,4.349700578,0.896026977,14.21733944,10.16253381,42.49322872,0,25518,4884,19.1,22,121,19966,9561,1691,2624,639,3,7128
48101,1389,1389,8,0,10.1,9.4,0.7,0.0,5.1,5.1,222,340,313,158,21.5,32.9,30.3,15.3,293,21.2,40.1,35.7,38304,34114,42494,529,506,23,4.3,38304,63.2,224.8,199.9,72.9,66.5,6.2,5.4,0.479101605,0.282766735,0.025310115,0.525559942,0.465164104,1.640463252,0,1498,465,31.0,48,101,1068,608,131,206,53,6,433
38083,1349,1349,-7,4,11.1,5.2,5.9,0.0,-10.4,-10.4,158,410,408,120,14.4,37.4,37.2,10.9,223,16.6,23.4,21.7,39439,35164,43714,687,655,32,4.7,39439,60.4,237.6,217.1,87.0,79.6,10.5,9.7,0.811092823,0.402884181,0.069217987,0.622961884,1.041819447,1.602662625,0,1403,498,35.5,38,83,1093,572,108,166,48,6,379
48287,17144,17144,5,497,11.5,8.5,3.0,-0.4,-2.3,-2.6,1865,4253,3618,1836,16.1,36.8,31.3,15.9,2049,12.3,17.8,17.2,55834,50776,60892,9425,9132,293,3.1,55834,92.1,224.8,199.9,72.9,66.5,6.2,5.4,5.913403825,3.490102884,0.31239497,6.486824802,5.741377532,20.24773362,0,16850,4236,25.1,48,287,13394,6632,1202,1909,480,6,4862
40097,41107,41107,138,565,11.5,13.5,-2.0,0.1,5.4,5.4,3726,10877,9169,4049,13.4,39.1,33.0,14.6,6271,15.5,20.3,19.1,50951,47296,54606,19694,19028,666,3.4,50951,98.1,206.7,189.1,73.9,68.5,6.2,5.8,11.79079014,13.42753112,1.303137726,13.75070928,23.56073008,48.60182461,0,40929,10002,24.4,40,97,31509,16608,3440,4720,1178,6,11910
49041,21539,21539,222,307,14.5,9.1,5.4,0.4,4.7,5.0,1313,4320,5181,2226,10.1,33.1,39.7,17.1,2544,12.0,15.6,13.7,54339,51131,57547,9879,9525,354,3.6,54339,76.1,216.2,199.9,65.3,62.2,5.8,5.4,8.224204194,5.437377752,0.367942855,6.616157641,7.168071924,25.18364433,0,20961,4522,21.6,49,41,15201,6593,1059,1670,477,6,4895
55125,21938,21938,232,200,8.1,13.0,-4.9,0.6,14.8,15.4,1127,5257,5941,4585,6.7,31.1,35.1,27.1,2359,10.9,20.1,18.9,47198,44071,50325,10182,9780,402,3.9,47198,77.7,264.9,238.3,94.6,86.4,7.9,7.1,11.47547565,6.943398615,0.501886965,11.51698509,12.3622684,34.70567232,10,21465,8398,39.1,55,125,18227,8957,1610,2372,726,6,6179
13043,10836,10836,111,283,11.9,12.0,-0.1,0.6,9.9,10.6,1683,2596,1895,1013,23.4,36.1,26.4,14.1,2587,24.6,35.3,33.7,35841,31919,39763,5358,5174,184,3.4,35841,61.1,228.7,202.9,79.1,71.9,7.0,6.1,4.959880602,3.427107532,0.149362967,5.127785179,3.513635044,13.17278362,6,10894,2476,22.7,13,43,8126,4435,1013,1467,363,6,3324
18125,12410,12410,78,213,11.5,12.2,-0.7,0.6,6.5,7.1,1119,3733,2699,1202,12.8,42.6,30.8,13.7,1345,11.1,13.7,12.4,54265,49199,59331,6140,5926,214,3.5,54265,97.4,230.8,212.0,80.3,74.4,6.5,6.1,6.403543221,1.567041419,0.244792269,4.879155,6.162459925,16.14516284,0,12471,3271,26.2,18,125,9682,4657,1053,1325,323,5,3408
39135,40997,40997,-117,386,10.4,11.3,-0.8,0.4,-2.4,-2.0,3041,12513,8582,4533,10.6,43.6,29.9,15.8,3936,9.7,14.4,13.1,53904,49487,58321,21138,20275,863,4.1,53904,96.0,292.7,248.6,93.7,83.7,8.3,7.1,21.1798718,7.842058843,0.680393298,27.7277805,18.95982563,79.90061921,0,41328,9917,24.0,39,135,31823,16028,3181,3944,1011,6,11775
48331,25131,25131,146,421,11.7,11.2,0.5,0.5,4.9,5.4,2942,6320,4999,2285,17.8,38.2,30.2,13.8,3839,15.6,25.4,24.6,46720,42126,51314,9904,9360,544,5.5,46720,77.1,224.8,199.9,72.9,66.5,6.2,5.4,8.668324284,5.116062504,0.457932687,9.508889063,8.41615485,29.68069258,0,24479,6636,27.1,48,331,18945,10021,1820,2935,733,6,7407
51680,82126,82126,1061,11039,13.9,8.5,5.3,5.3,2.4,7.7,4924,11290,12794,15464,11.1,25.4,28.8,34.8,14789,20.8,25.1,24.9,43200,39824,46576,35927,34490,1437,4.0,43200,59.5,263.2,231.8,90.3,81.7,7.3,6.3,43.17607754,20.2671092,0.925614882,40.95845855,35.95435309,113.3106885,49,79237,14774,18.6,51,680,66180,25861,4546,6572,1920,3,19920
4007,53889,53889,260,935,10.5,14.8,-4.2,0.5,8.6,9.1,5718,11144,14867,7226,14.7,28.6,38.2,18.5,10804,20.4,33.6,32.9,43585,39568,47602,21518,20251,1267,5.9,43585,73.8,242.0,224.0,78.1,73.2,6.9,6.1,25.57073606,14.57749867,0.623676489,24.98463045,20.20561542,69.64888409,8,53145,18752,35.3,4,7,43062,20281,4737,6121,1979,5,13780
27043,13758,13758,-6,336,10.8,11.7,-0.9,-0.1,0.7,0.6,840,3804,3534,1773,8.4,38.2,35.5,17.8,1569,11.7,17.6,15.3,52560,49714,55406,7006,6763,243,3.5,52560,74.8,302.7,265.0,104.9,96.0,7.4,6.6,7.061446445,4.442826721,0.311390173,7.882829972,8.59633029,23.00609444,4,13966,4173,29.9,27,43,10709,4697,738,1207,362,6,4005
48197,3922,3922,-42,21,8.1,9.6,-1.5,1.3,-10.1,-8.9,571,952,803,396,21.0,35.0,29.5,14.5,680,17.4,27.1,25.4,42469,38388,46550,1678,1617,61,3.6,42469,70.0,224.8,199.9,72.9,66.5,6.2,5.4,1.352798052,0.798424143,0.071465998,1.483978469,1.313443927,4.632035188,0,3990,1077,27.0,48,197,3085,1552,309,474,122,6,1160
18097,954670,954670,5718,16470,14.7,8.6,6.1,3.1,-3.1,-0.1,88886,173635,169794,188718,14.3,28.0,27.3,30.4,160661,17.2,24.5,22.8,48409,46485,50333,490706,473574,17132,3.5,48409,86.9,230.8,212.0,80.3,74.4,6.5,6.1,492.6084292,120.5485441,18.83125185,375.3410881,474.0624993,1242.006656,526,939964,160942,17.1,18,97,719459,311012,62062,88052,22519,1,238141
19039,9423,9423,92,156,13.1,10.5,2.7,0.0,7.1,7.1,684,2601,1939,1063,10.9,41.4,30.8,16.9,1036,11.2,16.1,14.9,52541,47482,57600,4801,4665,136,2.8,52541,87.5,218.2,193.1,84.8,77.9,6.9,6.5,5.738331414,2.546720445,0.352301304,3.815602262,6.451890835,12.20216467,0,9267,2256,24.3,19,39,6993,3109,549,805,229,6,2594
51175,17586,17586,-157,1576,6.1,11.9,-5.9,0.1,-3.0,-2.9,2112,4005,4716,2350,16.0,30.4,35.8,17.8,2350,14.7,20.2,17.8,52741,47532,57950,9024,8772,252,2.8,52741,72.6,263.2,231.8,90.3,81.7,7.3,6.3,9.245482546,4.33988484,0.198205968,8.770614081,7.699063067,24.26371391,0,18089,4637,25.6,51,175,14389,7116,1295,2191,541,6,5482
48267,4362,4362,-44,41,9.8,13.2,-3.4,0.0,-6.2,-6.2,509,1008,1008,715,15.7,31.1,31.1,22.1,760,17.6,35.9,35.2,42503,37856,47150,1890,1832,58,3.1,42503,70.1,224.8,199.9,72.9,66.5,6.2,5.4,1.504565299,0.887997479,0.079483601,1.65046254,1.460796127,5.151692374,0,4432,1738,39.2,48,267,3596,1891,377,599,156,6,1341
48201,4698619,4698619,34460,48643,15.0,6.0,9.0,7.7,-9.3,-1.6,557077,678269,782296,905727,19.1,23.2,26.8,31.0,767367,16.5,24.8,23.9,60241,59424,61058,2304397,2203924,100473,4.4,60241,99.4,224.8,199.9,72.9,66.5,6.2,5.4,1620.673796,956.5249487,85.61741369,1777.830043,1573.526922,5549.252561,918,4525519,651673,14.4,48,201,3446935,1572384,205605,460821,102160,1,1251237
29109,38359,38359,76,559,13.4,11.3,2.1,-0.4,0.3,-0.1,4277,9441,7879,3902,16.8,37.0,30.9,15.3,5831,15.5,23.5,22.4,45074,41424,48724,18100,17548,552,3.0,45074,82.8,273.1,236.3,86.6,79.0,7.0,6.3,21.39455316,4.163704376,0.76386757,23.86146974,17.13066943,68.02804217,0,38131,9049,23.7,29,109,28692,13883,3182,3769,1007,6,10071
40113,47014,47014,-314,1500,8.7,11.4,-2.7,0.2,-4.1,-3.9,4071,12735,10386,5812,12.3,38.6,31.5,17.6,6864,15.1,22.1,20.6,48826,45631,52021,20848,19957,891,4.3,48826,94.1,206.7,189.1,73.9,68.5,6.2,5.8,13.48510491,15.35704255,1.490396211,15.72666082,26.94636349,55.58581707,0,47350,11772,24.9,40,113,36797,18589,3751,5430,1400,3,13173
41013,23867,23867,776,246,11.0,10.8,0.2,-0.3,33.0,32.7,2070,5498,6312,2762,12.4,33.0,37.9,16.6,3049,12.9,19.7,17.4,51348,46495,56201,9464,8898,566,6.0,51348,81.3,303.4,271.5,109.4,101.0,9.2,8.3,11.96564093,6.595055782,0.347407947,14.63100026,11.26512982,35.09389786,0,21717,7028,32.4,41,13,19151,9180,1948,2675,731,5,6511
47065,364286,364286,3154,9820,11.6,10.2,1.4,1.2,6.2,7.3,27043,68818,76418,78191,10.8,27.5,30.5,31.2,46021,13.0,18.1,14.8,57196,54736,59656,179683,173576,6107,3.4,57196,109.2,253.1,225.8,85.1,77.8,8.1,7.4,309.2928855,64.14006951,6.188010062,193.0121052,133.7686349,543.6301361,215,354589,81748,23.1,47,65,288641,136261,25824,37343,9103,3,104777
5079,13383,13383,-90,3737,7.7,11.5,-3.7,0.2,-3.2,-3.0,1910,5127,2259,903,18.7,50.3,22.1,8.9,2647,27.5,27.1,25.1,44951,41101,48801,4041,3867,174,4.3,44951,95.4,207.6,188.2,79.9,75.0,7.0,6.5,5.794900168,0.928072134,0.390767214,3.992042338,7.482304049,16.15023135,0,13885,2882,20.8,5,79,11133,5953,1076,1552,378,4,4631
40111,38335,38335,-513,1376,11.2,13.7,-2.5,0.1,-10.8,-10.7,3615,9215,9352,3638,14.0,35.7,36.2,14.1,7916,21.5,29.1,26.2,42354,39357,45351,15918,15142,776,4.9,42354,81.6,206.7,189.1,73.9,68.5,6.2,5.8,10.99569271,12.52206207,1.215262235,12.82344711,21.97194122,45.32442033,0,39121,9272,23.7,40,111,29326,15678,3216,4435,1159,3,11672
40053,4326,4326,-54,73,11.7,11.3,0.5,0.0,-12.9,-12.9,300,1049,975,699,9.9,34.7,32.3,23.1,538,12.7,16.8,15.3,49073,44052,54094,2742,2685,57,2.1,49073,94.5,206.7,189.1,73.9,68.5,6.2,5.8,1.240833876,1.413080489,0.137139023,1.447090966,2.479473528,5.114736986,0,4458,1263,28.3,40,53,3297,1629,294,407,110,6,1141
45003,169401,169401,1145,2295,11.3,10.7,0.6,0.8,5.4,6.2,14750,37543,33503,30784,12.7,32.2,28.7,26.4,25095,15.0,22.8,21.9,52633,49617,55649,73944,71470,2474,3.3,52633,100.4,229.5,205.0,80.1,72.3,7.0,6.2,70.67083906,34.95224431,2.299051342,71.20395242,78.00114769,214.9779602,35,165707,41209,24.9,45,3,132552,64494,11174,17658,4627,3,48381
27007,46847,46847,363,2095,14.2,9.3,4.9,0.8,2.1,2.9,2437,7906,9914,7907,8.7,28.1,35.2,28.1,8220,18.4,23.6,22.3,47073,43045,51101,24088,23100,988,4.1,47073,67.0,302.7,265.0,104.9,96.0,7.4,6.6,24.04474354,15.12815114,1.060306399,26.84161475,29.27113571,78.33744049,10,45847,9482,20.7,27,7,35078,14852,2325,3799,1123,5,12418
17199,67056,67056,-51,2001,11.0,11.8,-0.8,1.0,-0.9,0.1,4180,14567,18045,10735,8.8,30.6,38.0,22.6,9356,14.4,20.0,18.8,46187,42777,49597,31873,30236,1637,5.1,46187,71.0,284.4,240.5,99.6,87.2,7.0,5.8,26.12015057,13.11533653,0.984176538,50.7929827,31.86205753,112.5434817,26,67477,16353,24.2,17,199,52407,24426,4638,5925,1677,4,17976
19063,9253,9253,-161,399,11.7,12.6,-1.0,0.6,-16.9,-16.3,615,2155,2390,1305,9.5,33.3,37.0,20.2,993,11.2,16.6,16.1,51497,46147,56847,5292,5147,145,2.7,51497,85.7,218.2,193.1,84.8,77.9,6.9,6.5,5.634806386,2.500775155,0.345945449,3.74676512,6.335492507,11.98202586,0,9661,2546,26.4,19,63,7342,3422,566,840,243,6,2672
31153,184459,184459,2781,1241,13.7,5.5,8.1,1.0,6.0,7.0,5401,23961,38715,45557,4.8,21.1,34.1,40.1,10399,5.7,6.4,5.5,79358,74697,84019,94057,91558,2499,2.7,79358,132.9,239.2,214.5,88.2,80.3,6.8,6.2,99.91336351,78.59213857,8.891811298,85.47612151,120.4697015,262.4518496,8,175188,26946,15.4,31,153,133908,57137,6373,10772,2981,3,49546
27149,9753,9753,81,1005,11.6,7.8,3.8,3.2,1.2,4.4,398,1704,2024,1707,6.8,29.2,34.7,29.3,986,11.2,9.0,7.5,61929,57163,66695,5457,5328,129,2.4,61929,88.1,302.7,265.0,104.9,96.0,7.4,6.6,5.005835672,3.149504944,0.220743448,5.588111696,6.093909676,16.30894309,0,9759,2143,22.0,27,149,7703,2946,403,674,208,6,2280
36039,47491,47491,17,3210,8.0,11.1,-3.2,1.9,1.7,3.6,4523,13526,9555,7823,12.8,38.2,27.0,22.1,5789,13.0,17.9,16.8,54514,49784,59244,20735,19800,935,4.5,54514,80.6,375.1,304.1,112.9,94.8,10.2,7.4,30.64694483,21.61155185,0.403409154,50.35323898,15.74753806,118.8550295,0,47791,13422,28.1,36,39,39676,17129,3812,4783,1296,6,13014
46075,928,928,2,0,14.0,10.8,3.2,0.0,0.0,0.0,36,257,166,145,6.0,42.5,27.5,24.0,122,13.2,23.8,23.1,49609,44051,55167,556,541,15,2.7,49609,87.0,240.4,219.1,92.8,84.8,9.2,8.6,0.497536371,0.424957069,0.059956814,0.356585264,0.569063798,1.007695229,0,740,252,34.1,46,75,722,305,48,82,24,6,232
42115,40589,40589,-386,282,8.3,11.4,-3.1,0.0,-6.4,-6.4,3301,13897,7885,5447,10.8,45.5,25.8,17.8,5128,12.8,19.7,17.8,52573,49329,55817,20483,19659,824,4.0,52573,86.3,320.5,273.3,100.8,88.2,8.7,7.2,22.19438083,17.96657789,0.630684248,32.88432037,22.83140362,84.8317852,4,41716,11975,28.7,42,115,33091,15596,3228,4352,1165,6,11880
30007,6085,6085,152,52,9.3,9.0,0.3,0.2,24.6,24.8,240,1571,1311,1156,5.6,36.7,30.6,27.0,617,10.3,15.5,14.1,52840,48640,57040,2628,2524,104,4.0,52840,95.6,247.1,236.2,91.5,88.0,9.8,9.4,2.886967491,2.239691049,0.320774166,1.970469874,3.362400629,6.598782835,0,5755,1828,31.8,30,7,4874,1762,362,539,159,6,1452
47101,12086,12086,64,217,11.2,12.2,-1.0,-0.1,6.3,6.2,1297,3488,2685,970,15.4,41.3,31.8,11.5,2074,17.5,24.8,24.5,40541,36559,44523,5072,4847,225,4.4,40541,77.4,253.1,225.8,85.1,77.8,8.1,7.4,10.26148085,2.127989767,0.205301026,6.403606789,4.438072617,18.03614145,0,11944,3517,29.4,47,101,9484,5181,1224,1468,364,6,3661
48111,7200,7200,-11,39,21.0,5.6,15.4,4.7,-21.8,-17.1,1348,1161,1273,597,30.8,26.5,29.1,13.6,867,12.1,18.1,16.9,50587,45084,56090,4075,3992,83,2.0,50587,83.4,224.8,199.9,72.9,66.5,6.2,5.4,2.483464042,1.465745495,0.131197141,2.724284798,2.411217815,8.503481222,0,7207,1139,15.8,48,111,4927,2336,372,628,152,6,1813
18013,15234,15234,235,163,7.1,10.0,-2.9,0.0,18.5,18.5,992,3682,3527,3088,8.8,32.6,31.2,27.4,1519,10.1,16.3,14.6,60944,54986,66902,7659,7416,243,3.2,60944,109.4,230.8,212.0,80.3,74.4,6.5,6.1,7.860723402,1.92363489,0.300496811,5.989447805,7.564779573,19.81913059,0,15007,4827,32.2,18,13,12502,5701,1286,1694,423,2,4213
29037,104954,104954,1344,1045,11.5,9.5,1.9,0.4,10.6,11.0,5293,22934,22980,18128,7.6,33.1,33.1,26.1,8427,8.1,10.8,10.1,71374,66347,76401,54386,52726,1660,3.1,71374,131.2,273.1,236.3,86.6,79.0,7.0,6.3,58.53760349,11.39230504,2.090016865,65.28733009,46.87119788,186.1314199,9,101888,22296,21.9,29,37,79585,35014,6529,8363,2252,2,25706
49021,52775,52775,1953,851,16.1,6.2,9.9,-0.2,28.0,27.8,1997,6981,10656,8073,7.2,25.2,38.5,29.1,7444,14.4,16.4,15.6,51393,47648,55138,22815,22001,814,3.6,51393,72.0,216.2,199.9,65.3,62.2,5.8,5.4,20.15099941,13.32269887,0.901536014,16.21095313,17.56325715,61.70513159,6,48504,7853,16.2,49,21,37458,14063,2281,3630,1059,5,11013
